,videoId,thumbnail,title,descriptionSnippet,publishedTimeText,lengthText,viewCountText,Link
197,Xa9hZYREmbU,https://i.ytimg.com/vi/Xa9hZYREmbU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC-hnMVV1fdKfj7hXrj9Hc59iIx3A,Hapo kwa Camila na Shipra jo....Ep244 P2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"12 minutes, 49 seconds","238,389 views",https://www.youtube.com/watch?v=Xa9hZYREmbU
198,vMMLqGviqBA,https://i.ytimg.com/vi/vMMLqGviqBA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBglAZPOB3_cD7GAo9fZneH1zqugg,Biashara ni biashara.....Ep244 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"11 minutes, 5 seconds","246,345 views",https://www.youtube.com/watch?v=vMMLqGviqBA
199,eeuqTivKBDY,https://i.ytimg.com/vi/eeuqTivKBDY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAD3AfZsGZLXSKbhoWcFwGqdBC3ag,Competition iko tight...Ep244 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,53 seconds,"42,720 views",https://www.youtube.com/watch?v=eeuqTivKBDY
200,G_iPdUGfI1o,https://i.ytimg.com/vi/G_iPdUGfI1o/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDt4uwXSA4S1OiDW769LLf3tFqhKQ,Leave Nyambega alone!!!. .Ep243 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 54 seconds","237,223 views",https://www.youtube.com/watch?v=G_iPdUGfI1o
201,2Yrr0fX0mUU,https://i.ytimg.com/vi/2Yrr0fX0mUU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCfPsz34cn-uUeLa5A9MrT7uulOEw,Shpira fightia mapenzi mama.. .Ep243 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"13 minutes, 16 seconds","272,701 views",https://www.youtube.com/watch?v=2Yrr0fX0mUU
202,Bp7O9gPWqG8,https://i.ytimg.com/vi/Bp7O9gPWqG8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBg2e1u7dksKaThRKS1A9b5c5r05A,Kitu mzuri ni mzuri....Ep243 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,46 seconds,"23,654 views",https://www.youtube.com/watch?v=Bp7O9gPWqG8
203,LJdLxTAv5IM,https://i.ytimg.com/vi/LJdLxTAv5IM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBLtPh6SRWHhkt7C9YXJy7hjoay3Q,Shipira is back....Ep242 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"12 minutes, 30 seconds","206,362 views",https://www.youtube.com/watch?v=LJdLxTAv5IM
204,s4BLFzb266I,https://i.ytimg.com/vi/s4BLFzb266I/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCbR0X_dgmW-8NSenzeIKO35Fs_cQ,Ai!! Awiti can't sing...Ep242 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"9 minutes, 50 seconds","278,950 views",https://www.youtube.com/watch?v=s4BLFzb266I
205,tEoIeTQ8JzA,https://i.ytimg.com/vi/tEoIeTQ8JzA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBrIofSiiI-pcJZR3b8ZQ-ZkpBINg,Saa nanae sharp....Ep242 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,48 seconds,"21,580 views",https://www.youtube.com/watch?v=tEoIeTQ8JzA
206,d93jSHqG5oE,https://i.ytimg.com/vi/d93jSHqG5oE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCU9bRumVlm6hxNWGZDH1SJmxUa_A,Woiiyee Crotus....Ep241 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"13 minutes, 36 seconds","183,947 views",https://www.youtube.com/watch?v=d93jSHqG5oE
207,I4evQrhwABU,https://i.ytimg.com/vi/I4evQrhwABU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDtudcdHfU04XKJrnN6IapsGiAnAw,He! Baby Daddy tings...Ep241 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"9 minutes, 14 seconds","183,493 views",https://www.youtube.com/watch?v=I4evQrhwABU
208,Gr3DDUYkMm0,https://i.ytimg.com/vi/Gr3DDUYkMm0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCzXrAtZd9UbCg9eTBAlQvmVQWM9g,Crotus is hurting...Ep241 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,48 seconds,"44,250 views",https://www.youtube.com/watch?v=Gr3DDUYkMm0
209,VrdQlQEcc_Q,https://i.ytimg.com/vi/VrdQlQEcc_Q/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGH8gNig8MA8=&rs=AOn4CLB8FI1u-pr25TDYEXi2-zfDEckS4g,Saai watu wakae rada...Ep240 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"8 minutes, 21 seconds","211,027 views",https://www.youtube.com/watch?v=VrdQlQEcc_Q
210,kCTS3I75W-w,https://i.ytimg.com/vi/kCTS3I75W-w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAbrZwTTulTx41Nuv8Ps8vMfjml1Q,Things fall apart kwa studio....Ep240 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"11 minutes, 4 seconds","269,547 views",https://www.youtube.com/watch?v=kCTS3I75W-w
211,ydXNyINDOnA,https://i.ytimg.com/vi/ydXNyINDOnA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAtCvfaTZ04-e9Onhpnk7OOqfLGXg,Kesho kazi ni kurandaranda tu.... Ep240 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,46 seconds,"38,116 views",https://www.youtube.com/watch?v=ydXNyINDOnA
212,lPeGFYhwK6w,https://i.ytimg.com/vi/lPeGFYhwK6w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDBffb9CJfK13mWIqgNdWOL3EdzAw,Ati Nameless aliOGOPA mende na?...smn tag him plz..Ep239 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 42 seconds","271,664 views",https://www.youtube.com/watch?v=lPeGFYhwK6w
213,W2kS6Cxs8xc,https://i.ytimg.com/vi/W2kS6Cxs8xc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDIHL7bVneK-6v1BRmBMaHGlyHWkg,Asi Crotus... Nichau we!!!???....Ep239 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"11 minutes, 3 seconds","235,769 views",https://www.youtube.com/watch?v=W2kS6Cxs8xc
214,JEAErv4HCMI,https://i.ytimg.com/vi/JEAErv4HCMI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCfufSMzmzp4AmBh3NcYcjeKgCrgQ,The ladies want Crotus....Ep239 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,46 seconds,"42,562 views",https://www.youtube.com/watch?v=JEAErv4HCMI
215,Qyj_1b4o9MU,https://i.ytimg.com/vi/Qyj_1b4o9MU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC98pjimRNnQSyjxvUpkokJ9wwuKQ,And that is how Awiti got her groove back...E238 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"11 minutes, 47 seconds","211,894 views",https://www.youtube.com/watch?v=Qyj_1b4o9MU
216,I3t_9Tlfhh0,https://i.ytimg.com/vi/I3t_9Tlfhh0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAfmtfFrVc6kcrACcm4pgJzdxJvTw,Endaga kama in-zi....E238 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 2 seconds","224,234 views",https://www.youtube.com/watch?v=I3t_9Tlfhh0
217,zJGCn9TjCKo,https://i.ytimg.com/vi/zJGCn9TjCKo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAtWrZw4eUWZgG7BRHsSoIu1HOPHA,Go Ye! and make me happy....Ep238 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,47 seconds,"41,561 views",https://www.youtube.com/watch?v=zJGCn9TjCKo
218,kPK8FTRcDsE,https://i.ytimg.com/vi/kPK8FTRcDsE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAOkD7Cqn3s6s87l72wycGXDrCPKg,Talanta Vichorochoroni is on....Ep237 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"11 minutes, 37 seconds","323,389 views",https://www.youtube.com/watch?v=kPK8FTRcDsE
219,FXAt3g1TsTo,https://i.ytimg.com/vi/FXAt3g1TsTo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBgVFXxhvLDJlv25oMtQD0fUgCrgA,Maysta Crotus has moved on....Ep237 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 5 seconds","212,024 views",https://www.youtube.com/watch?v=FXAt3g1TsTo
220,WA3y-w8sN6c,https://i.ytimg.com/vi/WA3y-w8sN6c/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCx5t74j59R7sKaZMXCJ12cmEPdhA,He he! Toa roho kwa Crotus...Ep237 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,46 seconds,"56,678 views",https://www.youtube.com/watch?v=WA3y-w8sN6c
221,MbiBkuDIneM,https://i.ytimg.com/vi/MbiBkuDIneM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC99AguEXD5qAOGjKZjqlWpNLbC5Q,Miss Abong is back....Ep236  Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"13 minutes, 41 seconds","327,379 views",https://www.youtube.com/watch?v=MbiBkuDIneM
222,0Q8taQYa7aQ,https://i.ytimg.com/vi/0Q8taQYa7aQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBtJNZoCSPukQKrwp0UkLFpXoo3yQ,Awiti amemwaga unga....Ep236  Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 24 seconds","291,232 views",https://www.youtube.com/watch?v=0Q8taQYa7aQ
223,s_71dktMAWQ,https://i.ytimg.com/vi/s_71dktMAWQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAXbOpwCtFAqEIu4NIHU3P0pFDCiA,Ati Brio aende salon.....Ep 236 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,47 seconds,"48,904 views",https://www.youtube.com/watch?v=s_71dktMAWQ
224,aVvNOUVC3Yc,https://i.ytimg.com/vi/aVvNOUVC3Yc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCa9TjSjJ-IzhF-QROo8BsyBEkquQ,Maysta Clotas! Pool yourself together....Ep235 Pt 2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"13 minutes, 26 seconds","273,419 views",https://www.youtube.com/watch?v=aVvNOUVC3Yc
225,PjrzNdfbTOs,https://i.ytimg.com/vi/PjrzNdfbTOs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDr39cNrZOIZdUXHOkv6wSoyedvgQ,Woiyee JaneRose.....Ep235 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"9 minutes, 41 seconds","320,920 views",https://www.youtube.com/watch?v=PjrzNdfbTOs
226,Q372OSoxaPg,https://i.ytimg.com/vi/Q372OSoxaPg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDeDLCUnafeEHVsHjnV4JTBBjsc4A,Nkrote uko serious!?.....Ep 234 Marathon Show,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"21 minutes, 44 seconds","629,033 views",https://www.youtube.com/watch?v=Q372OSoxaPg
227,-xuR4DXoQzA,https://i.ytimg.com/vi/-xuR4DXoQzA/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGUgSChKMA8=&rs=AOn4CLDHoNf3fHZ9RF_EirihPb5DolxQZA,Harusi ya Sucrose Concentrate imefika.....Ep 233 Marathon Show,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"21 minutes, 48 seconds","689,732 views",https://www.youtube.com/watch?v=-xuR4DXoQzA
228,GZprr3Ob8LM,https://i.ytimg.com/vi/GZprr3Ob8LM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAGAKylLNIQ9wJ0-t56SoqQWiTu2A,The Real Troubleshelps of Kawangware ... Ep232 Marathon Show,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"21 minutes, 17 seconds","335,112 views",https://www.youtube.com/watch?v=GZprr3Ob8LM
229,boB6B8ZHVYg,https://i.ytimg.com/vi/boB6B8ZHVYg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAHnTx5puIyjnMUAuAqGPiTAEKpCw,Ha ha!! haka kadot ka Abong! Ep231 Marathon Show,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"22 minutes, 20 seconds","528,044 views",https://www.youtube.com/watch?v=boB6B8ZHVYg
230,k_abxXwNRX4,https://i.ytimg.com/vi/k_abxXwNRX4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAMjjoOB9dgI7o_Icy_oEsgqRx-mw,Onyango fikiria! Ep230 Marathon Show,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,22 minutes,"605,215 views",https://www.youtube.com/watch?v=k_abxXwNRX4
231,yUWG9vjcS3Q,https://i.ytimg.com/vi/yUWG9vjcS3Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBFPItlO2ior00ye4sTEyXzZYCKDw,Hii empire ita fall tu! Ep229 Marathon Show,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"20 minutes, 55 seconds","356,196 views",https://www.youtube.com/watch?v=yUWG9vjcS3Q
232,wXULRw34_sc,https://i.ytimg.com/vi/wXULRw34_sc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLABsAwYnEigjCy7wc8rYq6Ja7wXXQ,Operation marry Nkrote.....Ep 228 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"9 minutes, 31 seconds","227,320 views",https://www.youtube.com/watch?v=wXULRw34_sc
233,FZ8sdWZyq0Y,https://i.ytimg.com/vi/FZ8sdWZyq0Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC0J1UmEJxUn6xsfQCujoh4o8g6XQ,Watu kunyanyaswa.....Ep 228 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,"10 minutes, 43 seconds","216,852 views",https://www.youtube.com/watch?v=FZ8sdWZyq0Y
234,BFqImDK8uc0,https://i.ytimg.com/vi/BFqImDK8uc0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB-uVKJHcezNnhZz93CgjJdO5dvaw,Sema Ngwe! NTV Premiere,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,4 years ago,44 seconds,"39,982 views",https://www.youtube.com/watch?v=BFqImDK8uc0
235,kcf2DEoNkww,https://i.ytimg.com/vi/kcf2DEoNkww/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLARH1R53MWNPZDwBjHVocw-dCVyhg,Hawa wamerudi...,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,43 seconds,"128,573 views",https://www.youtube.com/watch?v=kcf2DEoNkww
236,jkzxQHQqIbk,https://i.ytimg.com/vi/jkzxQHQqIbk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA6bsOCt26twGkpSb9Y0QLWpo6Dgw,"""Crotus is overworking""...Ep 228 Promo",The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,45 seconds,"156,526 views",https://www.youtube.com/watch?v=jkzxQHQqIbk
237,5LnyTGExvi4,https://i.ytimg.com/vi/5LnyTGExvi4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAP9hncaDnrUa4bNNN8lm74JLI5mQ,Sasa huyu Mwovovia...Nkt?..Ep227  Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,"10 minutes, 51 seconds","277,634 views",https://www.youtube.com/watch?v=5LnyTGExvi4
238,GvMIBAXAOrM,https://i.ytimg.com/vi/GvMIBAXAOrM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB9l1TmNxaccgubBvAYv2vkFJHcEQ,Jogoo ya ushago...Ep227 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,"11 minutes, 30 seconds","436,077 views",https://www.youtube.com/watch?v=GvMIBAXAOrM
239,UhQYhua7pIo,https://i.ytimg.com/vi/UhQYhua7pIo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDinH544hvCFDGxfi-JQA5pLZ8BmQ,Ati?!!!! Ep227 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,44 seconds,"41,869 views",https://www.youtube.com/watch?v=UhQYhua7pIo
240,HZDjru9X-D8,https://i.ytimg.com/vi/HZDjru9X-D8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAoy9QT72TkU7qUsMkIykgpt9uopw,Mwovovia kumbe!?....Ep226 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,"11 minutes, 36 seconds","231,577 views",https://www.youtube.com/watch?v=HZDjru9X-D8
241,RYTFbPBdU3Q,https://i.ytimg.com/vi/RYTFbPBdU3Q/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCsl1EnvheqL5Bo1aSmggVA1snOdw,Woiyee Janerose!!... Ep226 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,"11 minutes, 33 seconds","284,862 views",https://www.youtube.com/watch?v=RYTFbPBdU3Q
242,U3LEwXFyR7I,https://i.ytimg.com/vi/U3LEwXFyR7I/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC5jlalRzoYmvATzaCnhErptGFcdA,Sweatshop na Poshomill....Ep226 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,50 seconds,"37,344 views",https://www.youtube.com/watch?v=U3LEwXFyR7I
243,iZ6JNQ357YM,https://i.ytimg.com/vi/iZ6JNQ357YM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBehomKyFG9ey5yUVyXdKCTT_i5EA,Tulikuja Nairobi kutafuta.....Ep225 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,"11 minutes, 2 seconds","238,286 views",https://www.youtube.com/watch?v=iZ6JNQ357YM
244,grEK5AddGgs,https://i.ytimg.com/vi/grEK5AddGgs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDupqARBOvPbRfhPzqqf57gjaOjxQ,Mtoto wa Kimeru yawa!!!....Ep225 Pt1,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,"8 minutes, 44 seconds","310,117 views",https://www.youtube.com/watch?v=grEK5AddGgs
245,uHbJ3n5grxQ,https://i.ytimg.com/vi/uHbJ3n5grxQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB0qELhiRo-Iilpn0Joi4YHf2eIug,Crotus sio Clotus... Ep225 Promo,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,48 seconds,"37,219 views",https://www.youtube.com/watch?v=uHbJ3n5grxQ
246,OAlzm1jxRiM,https://i.ytimg.com/vi/OAlzm1jxRiM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCF8hKoUahWNowC9xXHxq1yybHkCQ,He he!!! Awiti my girl!... Ep224 Pt2,The real househelps of Kawangware follows the lives of domestic works and their friends as they navigate the ups and downs of life in Kawangware,5 years ago,"11 minutes, 2 seconds","228,206 views",https://www.youtube.com/watch?v=OAlzm1jxRiM
